ts_code,name,report_date,org_name,author_name,rating,rating_label,tp_low,tp_high,source_file,eps_y1,eps_y1_year,pe_y1,eps_y2,eps_y2_year,pe_y2,eps_y3,eps_y3_year,pe_y3
603338.SH,浙江鼎力,2025-05-13,东吴证券,"周尔双,韦译捷",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603338_SH_20250513_东吴证券_浙江鼎力_中美贸易获90天窗口期_业绩兑现确定性增强.md,4.22,2025.0,11.74,4.81,2026.0,10.29,5.49,2027.0,9.02
603338.SH,浙江鼎力,2025-05-14,天风证券,朱晔,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603338_SH_20250514_天风证券_浙江鼎力_归母净利25Q1环比同比皆改善_积极拓展海外市场.md,4.21,2025.0,11.46,5.0,2026.0,9.66,5.68,2027.0,8.5
603369.SH,今世缘,2026-04-30,申万宏源证券,"王子昂,周缘",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603369_SH_20260430_申万宏源证券_今世缘_25年释放压力_26Q1经营表现超预期.md,2.18,2026.0,13.0,2.45,2027.0,11.0,2.88,2028.0,10.0
603369.SH,今世缘,2026-05-08,天风证券,"刘洁铭,郝天宇",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603369_SH_20260508_天风证券_今世缘_业绩继续出清_分红率显著提升.md,2.08,2026.0,13.55,2.2,2027.0,12.8,2.35,2028.0,11.95
603369.SH,今世缘,2026-05-09,国信证券,"张向伟,张未艾",优于大市,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603369_SH_20260509_国信证券_今世缘_2025年释放压力_2026Q1销售收现好于收入端.md,2.12,2026.0,13.3,2.23,2027.0,12.6,2.41,2028.0,11.7
603369.SH,今世缘,2026-05-10,国海证券,"刘旭德,胡家东",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603369_SH_20260510_国海证券_今世缘公司点评_周期底部积极有为_彰显经营韧性.md,2.11,2026.0,13.32,2.31,2027.0,12.17,2.74,2028.0,10.25
603369.SH,今世缘,2026-05-10,西部证券,"于佳琦,田地,肖燕南",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603369_SH_20260510_西部证券_今世缘2025年年报及2026一季报点评_业绩符合预期_调整.md,2.1,2026.0,13.4,2.18,2027.0,12.9,2.4,2028.0,11.7
603392.SH,万泰生物,2024-04-30,国投证券,马帅,增持,Positive,73.64,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603392_SH_20240430_国投证券_万泰生物_2024Q1业绩承压_静候九价HPV疫苗上市.md,0.45,2024.0,151.2,0.63,2025.0,108.3,3.55,2026.0,19.3
603392.SH,万泰生物,2024-09-01,国联证券,郑薇,无,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603392_SH_20240901_国联证券_万泰生物_九价HPV疫苗上市许可申请获受理.md,0.44,2024.0,159.8,1.17,2025.0,60.1,3.1,2026.0,22.7
603486.SH,科沃斯,2025-05-04,国泰海通,"蔡雯娟,李汉颖,谢丛睿",增持,Positive,67.25,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603486_SH_20250504_国泰海通_科沃斯2024年报_2025Q1季报点评_控费效果明显_盈利.md,2.76,2025.0,18.64,3.16,2026.0,16.31,3.58,2027.0,14.4
603486.SH,科沃斯,2025-05-05,方正证券,"吴慧迪,陈炯阳",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603486_SH_20250505_方正证券_科沃斯公司点评报告_海外业务快速增长_国补提升盈利能力.md,3.13,2025.0,16.48,3.61,2026.0,14.28,3.99,2027.0,12.92
603486.SH,科沃斯,2025-05-08,华创证券,樊翼辰,强推,Positive,63.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603486_SH_20250508_华创证券_科沃斯2024年报_2025年一季报点评_国补拉动收入增长_.md,2.67,2025.0,20.0,3.14,2026.0,17.0,3.57,2027.0,15.0
603486.SH,科沃斯,2025-05-09,长江证券,陈亮,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603486_SH_20250509_长江证券_科沃斯_国补拉动营收增长_盈利能力大幅提升.md,2.58,2025.0,19.93,2.98,2026.0,17.3,3.44,2027.0,14.99
603486.SH,科沃斯,2025-05-12,招商证券,"史晋星,闫哲坤",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603486_SH_20250512_招商证券_科沃斯_一季报业绩超预期_国补提振_欧洲强劲增长.md,3.15,2025.0,17.5,4.02,2026.0,13.7,4.58,2027.0,12.0
603501.SH,豪威集团,2026-05-04,华安证券,"李美贤,闫春旭",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603501_SH_20260504_华安证券_豪威集团_成长动能成功切换_汽车与新兴市场接力增长.md,3.44,2026.0,28.56,4.22,2027.0,23.31,4.98,2028.0,19.76
603501.SH,豪威集团,2026-05-05,长江证券,"杨洋,蔡少东",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603501_SH_20260505_长江证券_豪威集团_车载与新兴市场双轮驱动_A_H平台开启新篇.md,3.25,2026.0,30.25,4.44,2027.0,22.13,5.29,2028.0,18.59
603501.SH,豪威集团,2026-05-06,中信建投,"刘双锋,何昊,梁艺",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603501_SH_20260506_中信建投_豪威集团_26Q1业绩符合预期_二季度开始业绩有望逐季改善.md,2.98,2026.0,33.02,3.74,2027.0,26.31,4.27,2028.0,23.0
603501.SH,豪威集团,2026-05-09,长江证券,"杨洋,蔡少东",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603501_SH_20260509_长江证券_豪威集团_短期业绩承压_多线业务蓄势待发_看好新品周期与场景.md,3.25,2026.0,30.25,4.44,2027.0,22.13,5.29,2028.0,18.59
603501.SH,豪威集团,2026-05-11,东方证券,"蒯剑,薛宏伟,李晋杰",买入,Positive,148.58,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603501_SH_20260511_东方证券_豪威集团_车载业务持续推进_新兴市场打开成长空间.md,3.23,2026.0,30.5,4.05,2027.0,24.2,4.92,2028.0,20.0
603517.SH,绝味食品,2025-04-16,光大证券,"叶倩瑜,李嘉祺,董博文",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603517_SH_20250416_光大证券_绝味食品2024年年报及2025年一季报点评_多维调整_期待.md,0.82,2025.0,22.0,0.94,2026.0,19.0,1.04,2027.0,17.0
603517.SH,绝味食品,2025-04-20,天风证券,"张潇倩,何宇航,陈潇",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603517_SH_20250420_天风证券_绝味食品_25Q1业绩承压_静待后续改善.md,0.81,2025.0,21.02,0.94,2026.0,18.14,1.06,2027.0,16.0
603517.SH,绝味食品,2025-04-24,中信证券,"盛夏,顾训丁,江皓云",买入,Positive,20.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603517_SH_20250424_中信证券_绝味食品2024年年报暨2025年一季报点评_短期经营持续承.md,0.79,2025.0,21.6,0.89,2026.0,19.2,1.0,2027.0,17.1
603517.SH,绝味食品,2025-04-24,国海证券,"刘洁铭,秦一方,黄诗汶",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603517_SH_20250424_国海证券_绝味食品公司动态研究_门店经营承压延续_期待后续业绩修复.md,0.77,2025.0,21.57,0.84,2026.0,19.66,0.96,2027.0,17.16
603517.SH,绝味食品,2025-05-10,方正证券,"王泽华,黄馨平",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603517_SH_20250510_方正证券_绝味食品公司点评报告_构建数智化运营体系_期待经营调整结果.md,0.85,2025.0,18.82,0.97,2026.0,16.43,1.12,2027.0,14.25
603658.SH,安图生物,2025-04-22,方正证券,"周超泽,窦慧敏,唐娜",推荐,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603658_SH_20250422_方正证券_安图生物公司点评报告_业绩短期承压_看好多板块业务_出海驱动.md,2.21,2025.0,18.05,2.49,2026.0,16.02,2.8,2027.0,14.25
603658.SH,安图生物,2025-04-23,中信证券,"张斌斌,曾令鹏,宋硕,陈竹",买入,Positive,46.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603658_SH_20250423_中信证券_安图生物2024年年报及2025年一季报点评_集采影响业绩承.md,2.19,2025.0,18.2,2.43,2026.0,16.4,2.75,2027.0,14.5
603658.SH,安图生物,2025-05-07,国金证券,"袁维,何冠洲",买入,Positive,47.95,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603658_SH_20250507_国金证券_安图生物_发光业务进入新一轮周期_流水线_分子诊断_微生物质.md,2.28,2025.0,17.0,2.74,2026.0,14.16,3.3,2027.0,11.77
603658.SH,安图生物,2025-05-12,华创证券,"郑辰,李婵娟,张良龙",推荐,Positive,49.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603658_SH_20250512_华创证券_安图生物2024年报及2025年一季报点评_国内发光业务承压.md,2.21,2025.0,18.0,2.57,2026.0,15.0,3.02,2027.0,13.0
603658.SH,安图生物,2025-05-14,国联民生证券,"郑薇,林艾灵",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603658_SH_20250514_国联民生证券_安图生物_海外业务增速加快_开启国际化新征程.md,2.24,2025.0,17.5,2.73,2026.0,14.4,3.28,2027.0,12.0
603659.SH,璞泰来,2026-04-23,UBS,"Kunlun Li,王涛",Buy,Positive,43.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603659_SH_20260423_UBS_Shanghai_Putailai_New_Energy_T.md,1.67,2026.0,21.7,2.14,2027.0,16.9,2.49,2028.0,14.5
603659.SH,璞泰来,2026-04-23,东吴证券,"曾朵红,阮巧燕,岳斯瑶",买入,Positive,47.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603659_SH_20260423_东吴证券_璞泰来2026年一季报点评_业绩符合市场预期_多业务板块持续.md,1.56,2026.0,23.21,2.05,2027.0,17.64,2.5,2028.0,14.45
603659.SH,璞泰来,2026-04-24,华泰证券,"刘俊,边文姣,邵梓洋",增持,Positive,54.36,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603659_SH_20260424_华泰证券_璞泰来_锂电平台化布局领军者.md,1.51,2026.0,24.25,1.95,2027.0,18.8,2.12,2028.0,17.34
603659.SH,璞泰来,2026-04-27,中信证券,"吴威辰,柯迈,汪浩,於学鑫,贾玉潇",买入,Positive,40.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603659_SH_20260427_中信证券_璞泰来2026年一季报点评_26Q1业绩符合预期_拟赴港上市.md,1.58,2026.0,23.2,2.14,2027.0,17.2,2.61,2028.0,14.1
603659.SH,璞泰来,2026-04-30,中银国际,"武佳雄,李扬",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603659_SH_20260430_中银国际_璞泰来_多业务协同发展_一体化布局持续推进.md,1.46,2026.0,25.8,1.93,2027.0,19.5,2.49,2028.0,15.1
603799.SH,华友钴业,2026-04-27,华安证券,"许勇其,牛义杰",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603799_SH_20260427_华安证券_华友钴业_业绩高增_全球一体化布局加速.md,5.17,2026.0,12.53,6.85,2027.0,9.46,7.4,2028.0,8.75
603799.SH,华友钴业,2026-04-28,中邮证券,"李帅华,魏欣",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603799_SH_20260428_中邮证券_华友钴业_主力产品量价齐升_一体化优势显著.md,4.97,2026.0,13.34,5.97,2027.0,11.1,6.56,2028.0,10.11
603799.SH,华友钴业,2026-04-30,中银国际,"武佳雄,李扬",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603799_SH_20260430_中银国际_华友钴业_26Q1业绩同比高增_一体化优势持续释放.md,4.72,2026.0,14.3,6.07,2027.0,11.1,7.3,2028.0,9.3
603799.SH,华友钴业,2026-05-07,Morgan Stanley,"Chris Jiang,Rachel L Zhang,Hannah Yang,Cynthia Tang",Overweight,Positive,76.0,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603799_SH_20260507_MorganSt_Zhejiang_Huayou_Cobalt_Co_Ltd_.md,,,,,,,,,
603799.SH,华友钴业,2026-05-15,华创证券,"刘岗,李梦娇",推荐,Positive,80.5,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603799_SH_20260515_华创证券_华友钴业深度研究报告_前瞻布局锂电上游资源_尽享锂钴镍景气周.md,5.37,2026.0,11.0,6.63,2027.0,9.0,7.54,2028.0,8.0
603806.SH,福斯特,2026-04-28,东吴证券,"曾朵红,郭亚男",买入,Positive,26.2,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603806_SH_20260428_东吴证券_福斯特2026年一季报点评_胶膜涨价盈利修复_电子膜中高端替.md,0.69,2026.0,26.79,0.87,2027.0,21.22,1.01,2028.0,18.34
603806.SH,福斯特,2026-04-28,中信建投,"朱玥,王吉颖",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603806_SH_20260428_中信建投_福斯特_胶膜盈利环比修复_电子材料与铝塑膜打开中长期空间.md,0.5,2026.0,38.02,0.78,2027.0,24.2,0.92,2028.0,20.44
603806.SH,福斯特,2026-04-29,西部证券,"杨敬梅,章启耀",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603806_SH_20260429_西部证券_福斯特2026年一季报点评_26Q1净利环比改善_电子材料及.md,0.68,2026.0,27.7,0.85,2027.0,21.9,1.02,2028.0,18.3
603806.SH,福斯特,2026-05-07,中银国际,武佳雄,增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603806_SH_20260507_中银国际_福斯特_行业龙头地位稳固_盈利能力有望提升.md,0.56,2026.0,34.1,0.79,2027.0,24.2,0.99,2028.0,19.2
603806.SH,福斯特,2026-05-12,国盛证券,杨润思,增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603806_SH_20260512_国盛证券_福斯特_胶膜龙头优势稳固_海外布局与电子材料打开成长空间.md,0.66,2026.0,29.1,0.8,2027.0,23.9,0.94,2028.0,20.4
603833.SH,欧派家居,2026-05-07,兴业证券,"林寰宇,王月,储天舒",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603833_SH_20260507_兴业证券_欧派家居_业绩阶段承压_大家居转型与渠道改革持续推进.md,3.52,2026.0,13.2,3.73,2027.0,12.5,3.71,2028.0,12.5
603833.SH,欧派家居,2026-05-07,国金证券,"赵中平,毕先磊,谢俪丹",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603833_SH_20260507_国金证券_欧派家居点评_大家居战略成效初现_关注需求复苏与转型成效.md,3.35,2026.0,14.02,3.58,2027.0,13.11,3.97,2028.0,11.84
603833.SH,欧派家居,2026-05-08,长江证券,"蔡方羿,米雁翔",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603833_SH_20260508_长江证券_欧派家居2026Q1点评_需求弱叠加高基数_增长承压_毛利率.md,3.37,2026.0,14.47,3.57,2027.0,13.67,3.94,2028.0,12.39
603833.SH,欧派家居,2026-05-10,中信建投,"叶乐,黄杨璐",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603833_SH_20260510_中信建投_欧派家居_业绩有所承压_深入推进大家居战略.md,2.95,2026.0,15.94,3.1,2027.0,15.15,3.28,2028.0,14.31
603833.SH,欧派家居,2026-05-15,天风证券,"孙海洋,张彤",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603833_SH_20260515_天风证券_欧派家居_积极推进创新改革.md,3.15,2026.0,15.36,3.35,2027.0,14.41,3.72,2028.0,12.98
603882.SH,金域医学,2025-04-28,中金,"张琎,陈诗雨,俞波",跑赢行业,Neutral,31.84,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603882_SH_20250428_中金_金域医学_2024_1Q25业绩符合预期_深化数智化转型.md,0.12,2025.0,235.9,1.0,2026.0,27.7,,,
603882.SH,金域医学,2025-04-29,野村东方国际证券,孔令岩,中性,Neutral,29.7,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603882_SH_20250429_野村东方国际证券_金域医学_减值拖累表观业绩_提质增效显现.md,0.19,2025.0,142.57,0.9,2026.0,30.65,1.59,2027.0,17.41
603882.SH,金域医学,2025-05-03,国联民生证券,"郑薇,许津华",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603882_SH_20250503_国联民生证券_金域医学_业绩短期承压_数智化转型效果显著.md,0.83,2025.0,35.0,1.35,2026.0,21.6,1.84,2027.0,15.8
603882.SH,金域医学,2025-05-05,信达证券,"唐爱金,曹佳琳",无,Neutral,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603882_SH_20250505_信达证券_金域医学_加速数智化转型_盈利能力回升可期.md,0.66,2025.0,44.18,1.6,2026.0,18.23,1.99,2027.0,14.6
603882.SH,金域医学,2025-05-08,中泰证券,"祝嘉琦,谢木青,于佳喜",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603882_SH_20250508_中泰证券_金域医学_医保控费政策_应收减值影响短期业绩_看好ICL持续.md,0.76,2025.0,40.5,1.38,2026.0,22.2,1.51,2027.0,20.4
603893.SH,瑞芯微,2026-04-23,中信建投,"刘双锋,章合坤,何昱灵,辛侠平",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603893_SH_20260423_中信建投_瑞芯微_产品结构高端化_SoC与协处理器双轨并行发展.md,3.21,2026.0,55.05,4.15,2027.0,42.61,5.06,2028.0,34.95
603893.SH,瑞芯微,2026-04-24,中泰证券,"王芳,杨旭,李雪峰",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603893_SH_20260424_中泰证券_瑞芯微_26Q1利润创同期新高_高端化布局打开长期成长空间.md,3.45,2026.0,51.3,4.37,2027.0,40.5,5.41,2028.0,32.7
603893.SH,瑞芯微,2026-04-24,财信证券,周剑,买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603893_SH_20260424_财信证券_瑞芯微2025年年报及2026年一季报点评_AIOT增势强劲.md,3.17,2026.0,56.31,3.95,2027.0,45.18,4.87,2028.0,36.69
603893.SH,瑞芯微,2026-04-28,中银国际,"苏凌瑶,茅珈恺",增持,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603893_SH_20260428_中银国际_瑞芯微_深化AIoT_2_0战略_端侧大模型与协处理器创新驱.md,3.26,2026.0,56.9,4.08,2027.0,45.5,4.97,2028.0,37.3
603893.SH,瑞芯微,2026-05-05,申万宏源证券,"杨海晏,袁航,姜安然",买入,Positive,,,/Users/apple/PycharmProjects/PythonProject12/Fin-RAG-Knowledge-Base/data/processed/markdown/rc_603893_SH_20260505_申万宏源证券_瑞芯微_AIoT芯片在存储涨价环境下显现需求韧性.md,3.12,2026.0,59.0,3.73,2027.0,49.0,4.65,2028.0,39.0
